,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,poster
528,False,,450000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1812,tt0162710,en,Trick,"The misadventures of two young gay men, trying to find a place to be alone, one night in Manhattan. Gabriel, an aspiring writer of Broadway musicals, meets Mark, a muscled stripper, who picks him up on the subway. They spend the night trying to find somewhere to be alone... forced to contend with Gabriel's selfish roommate, his irritating best friend, and a vicious, jealous drag queen in a gay dance club. The sun rises on a promising new relationship. Trick is a 1999 American independent gay-themed romantic comedy directed by Jim Fall. Trick appeared at the Sundance and Berlin film festivals in 1999. Filming was completed in less than three weeks in August 1998.",2.493289,/66cKKKF7Esvh7kKErILr56lXl43.jpg,"[{'name': 'Fine Line Features', 'id': 8}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-23,2049595.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story about two guys trying to make it in the big city.,Trick,False,6.7,24.0,https://image.tmdb.org/t/p/w500/lZLPjOxBPKSBwzCfYqG85Wztd9c.jpg
529,False,,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,8914,tt0149261,en,Deep Blue Sea,"On a remote former submarine refueling facility called Aquatica, a team of scientists are searching for a cure for Alzheimer's disease. Dr. Susan McAlester genetically engineers three Mako sharks, intending to increase their brain capacity so that they can harvest the tissue as a cure for Alzheimer's. Unfortunately, the increased brain capacity also makes the sharks smarter, faster, and more dangerous. Aquatica's financial backers are skeptical and nervous about the tests, and send a corporate executive to visit the facility.",7.493615,/r386y8YpePXoS7P4jHWZRTF36Zb.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Riche-Ludwig Productions', 'id': 28438}, {'name': 'Groucho III Film Partnership', 'id': 28439}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-28,73648228.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bigger. Smarter. Faster. Meaner.,Deep Blue Sea,False,5.6,616.0,https://image.tmdb.org/t/p/w500/d8TIyaOwqrzWWxERxQ9fJ9jrFrb.jpg
530,False,,70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,4806,tt0163187,en,Runaway Bride,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",8.919469,/5DN9BWdj45b9e31nWaLJceAGFR3.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-30,309457509.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Catch her if you can.,Runaway Bride,False,5.8,472.0,https://image.tmdb.org/t/p/w500/wKx7mmKJPEAV5bPiOEakoXVccmL.jpg
531,False,,320000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,247,tt0049406,en,The Killing,The Killing was Stanley Kubrick’s first film with a professional cast and the first time he achieved public recognition as the unconventional director he’s now known for. The story is of ex-prisoners who plan to set up a racetrack so they can live a life without monetary worries. One of the more exceptional films of the 1950’s.,10.223264,/eUfj1NXxd7yIiCrqAOUm1MYL2CQ.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Harris-Kubrick Productions', 'id': 52795}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-05-08,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...Like No Other Picture Since ""Scarface"" and ""Little Caesar""!",The Killing,False,7.7,290.0,https://image.tmdb.org/t/p/w500/dY0suaAdGpOqh7JkLeIN6lT7k9d.jpg
532,False,,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,802,tt0056193,en,Lolita,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",9.551293,/heRYtNrkHLj3Lwghr2jPBX7Yc29.jpg,"[{'name': 'Seven Arts Productions', 'id': 516}, {'name': 'Allied Artists', 'id': 517}, {'name': 'Transworld Pictures', 'id': 518}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1962-06-13,9250000.0,153.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How did they ever make a movie of ...,Lolita,False,7.3,409.0,https://image.tmdb.org/t/p/w500/a0Apuqi8sZASOr5uvFeg5dgNJxT.jpg
533,False,,11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,3175,tt0072684,en,Barry Lyndon,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.",14.003467,/hxl6rjUCmWD65GbVCYX5IYn1E0f.jpg,"[{'name': 'Hawk Films', 'id': 88}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Peregrine', 'id': 11272}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-12-18,20000000.0,184.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,At long last Redmond Barry became a gentleman - and that was his tragedy.,Barry Lyndon,False,7.7,521.0,https://image.tmdb.org/t/p/w500/okdg55jhsr9k1F2lxsZoQncrLZL.jpg
534,False,"{'id': 185682, 'name': 'The Adventures of Antoine Doinel', 'poster_path': '/66hyq0YtgBjrfT2kB1YJu33UDcy.jpg', 'backdrop_path': '/hT6f042PKqsMjt0t8vPEE7yocKj.jpg'}",0,"[{'id': 18, 'name': 'Drama'}]",,147,tt0053198,fr,Les Quatre Cents Coups,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",7.268688,/nKVXTcCtOc3Zuu4yCEDMOUyeXfH.jpg,"[{'name': 'Les Films du Carrosse', 'id': 53}, {'name': 'Sédif Productions', 'id': 10897}, {'name': 'The Criterion Collection', 'id': 10932}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1959-05-04,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Angel faces hell-bent for violence.,The 400 Blows,False,8.0,363.0,https://image.tmdb.org/t/p/w500/63HcRYJI4LKeo8sINlL71ZtlUFY.jpg
535,False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,48660,tt0091343,en,The Kindred,"Amanda's deathbed request to her son, John, was for him to destroy all the lab notes etc. from her last experiment. She also blurts out he had a brother. At the funeral John meets Melissa, who claims to be his mothers biggest fan. Together with some of John's friends they go to Amanda's house, but none are prepared for what they find there.",0.710875,/i6CoZQgJzlX7TpBTobDUr6M08TY.jpg,"[{'name': 'Kindred Limited Partnership', 'id': 34505}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-01-09,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,John's got a half brother... half human... half something else!,The Kindred,False,5.9,7.0,https://image.tmdb.org/t/p/w500/kYZNaF79kwGb8RceJV7Q2EifKJG.jpg
536,False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,3934,tt0092068,fr,Tenue de soirée,"Menage begins as a comedy of sorts, but be warned: it develops into a very dark, very confusing probe into the seamier aspects of Parisian life. Gerard Depardieu plays a crude but charismatic thief, whose own gayness does not prevent his commiserating with those of the opposite sex. Miou-Miou and Michel Blanc are young, impoverished lovers who fall under Depardieu's influence. He gains their confidence by introducing them to kinky sex, then sucks them into a vortex of crime. Director Bertrand Blier, who in most of his films has explored the awesome power (rather than pleasure) of sex, nearly outdoes himself in Menage (aka Tenue de Soiree).",2.010505,/cwSg1tPiGVip3EksfE1EHWciJFC.jpg,"[{'name': 'Ciné Valse', 'id': 1523}, {'name': 'DD Productions', 'id': 1524}, {'name': 'Philippe Dussart S.a.r.l.', 'id': 1525}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1986-04-23,0.0,84.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Ménage,False,6.0,25.0,https://image.tmdb.org/t/p/w500/80utcFw75bsFE3KM53j7pTqPKAZ.jpg
537,False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,2115,tt0093415,en,Light of Day,"Fox and Jett play a brother and sister who are lead performers in a rock band, The Barbusters, in Cleveland, Ohio. The sister, Patti Rasnick, is an unmarried mother and has a troubled relationship with her own mother, who is deeply religious. Estranged from her parents and struggling to make ends meet, Patti decides to dive headlong into a carefree rock music lifestyle. The brother, Joe Rasnick, pulls away from rock music to provide some stability for his young nephew. It takes a family crisis to bring Patti back home and force her to face the prickly past with her mother.",1.745096,/qx9oxvDaAFEB6Q3MKsFyjLY6247.jpg,"[{'name': 'Keith Barish Productions', 'id': 964}, {'name': 'TAFT Entertainment Pictures', 'id': 965}, {'name': 'Home Box Office (HBO)', 'id': 3268}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-02-06,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Light of Day,False,5.4,10.0,https://image.tmdb.org/t/p/w500/n0vzpcFYe1c9AcOyCPMvrlL4uEX.jpg
538,False,,0,"[{'id': 18, 'name': 'Drama'}]",,3526,tt0083967,en,Frances,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,2.077869,/2x6jz5UlYQcRaEd0ZWSk4rTNUT5.jpg,"[{'name': 'Brooksfilms', 'id': 5612}, {'name': 'EMI Films', 'id': 8263}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-12-03,5000000.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Her story is shocking, disturbing, compelling... and true.",Frances,False,7.1,24.0,https://image.tmdb.org/t/p/w500/jO9VHafiWmceoUtDoBGPRSsvUB7.jpg
539,False,,40000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,745,tt0167404,en,The Sixth Sense,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",18.449169,/imps263dHNe3SuoaAJORZyNTdDT.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Barry Mendel Productions', 'id': 17032}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,672806292.0,107.0,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Not every gift is a blessing.,The Sixth Sense,False,7.7,3223.0,https://image.tmdb.org/t/p/w500/6TjllWT3cGrPFyqDXurVZ3L8bBi.jpg
540,False,,48000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,913,tt0155267,en,The Thomas Crown Affair,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",10.961226,/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg,"[{'name': 'Irish Dreamtime', 'id': 597}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,124305181.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you get the man who has everything?,The Thomas Crown Affair,False,6.7,349.0,https://image.tmdb.org/t/p/w500/iDGfPcu2CV66BCRk31uOcfB3IvU.jpg
541,False,,4300000,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,912,tt0063688,en,The Thomas Crown Affair,"Young businessman, Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.",9.444818,/ran8o8yJFj2rUp2x8JiO23BhN4L.jpg,"[{'name': 'The Mirisch Corporation', 'id': 219}, {'name': 'Solar Productions', 'id': 599}, {'name': 'Simkoe', 'id': 16749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-06-19,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Thomas Crown Affair,False,6.9,95.0,https://image.tmdb.org/t/p/w500/fsXsG8Q6QbgLehhKhKYKiRMkGSv.jpg
542,False,"{'id': 91663, 'name': 'Airplane Collection', 'poster_path': '/u8IXYbpoRcKMlnhUvND0NB8HsAM.jpg', 'backdrop_path': '/w7bNIqVMZaaWf1LnMIZ1HywXbP8.jpg'}",3500000,"[{'id': 35, 'name': 'Comedy'}]",,813,tt0080339,en,Airplane!,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.",13.063203,/b4sAWNIbfXw4WTdc1wiVRBk2Vko.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-07-02,83453539.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",Airplane!,False,7.1,1104.0,https://image.tmdb.org/t/p/w500/yqrlmH2dDcOaz32eGsrZj4m9Vgb.jpg
543,False,,18000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,2280,tt0094737,en,Big,"A young boy, Josh Baskin makes a wish at a carnival machine to be big. He wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. What will he find out about this strange world?",9.562292,/me6uugsf6zWTkrcLBoNc9EElb5j.jpg,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'American Entertainment Partners II L.P.', 'id': 21451}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-06-03,151668774.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You're Only Young Once But For Josh It Might Just Last A Lifetime.,Big,False,6.9,1022.0,https://image.tmdb.org/t/p/w500/dGbBnTYxdHf1qyUgHsuFpxn1K4E.jpg
544,False,"{'id': 201873, 'name': 'A Christmas Story Collection', 'poster_path': '/qjHPRBBiluOwJZp7AcMtrs0dNPr.jpg', 'backdrop_path': '/sDJLWSHdsORRGMEii0SWvm7DMwN.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,850,tt0085334,en,A Christmas Story,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",7.337907,/1dSFarRSXwMjFODxPTwyaiNZotF.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Christmas Tree Films', 'id': 10757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1983-11-18,19294144.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,False,7.4,352.0,https://image.tmdb.org/t/p/w500/7hJ54hwwdUMODmE7OUbRwlFNtFk.jpg
545,False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,2038,tt0103617,en,Iron Eagle III,"Chappy discovers a drug-smuggling scheme at his own air base. It turns out that the lives of some village people in Peru are at stake, and he decides to fly there with ancient airplanes and friends to free them.",8.48487,/qPdxlQGQ4SUpDU2CPpXODeqPDkv.jpg,"[{'name': 'Seven Arts Pictures', 'id': 14159}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-01-09,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle III,False,3.6,15.0,https://image.tmdb.org/t/p/w500/jHEFMgqEXGyHExaZ4w2gYkd34Uo.jpg
546,False,,160000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",,1911,tt0120657,en,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",10.308026,/ooR8S0O0ZgxK2OBnT1GWHrr9w92.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,61698899.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,Prey for the living.,The 13th Warrior,False,6.4,524.0,https://image.tmdb.org/t/p/w500/xlSyZzufbB8Nq058EwAVA9HaMbt.jpg
547,False,,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,2900,tt0138304,en,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",14.705865,/2zm3a3453aWN078Qd6nIQngbEkM.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Mad Chance', 'id': 1757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-26,19598588.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How well do you know the one you love?,The Astronaut's Wife,False,5.5,263.0,https://image.tmdb.org/t/p/w500/c77Aq23NdM8UAzlH5GuniJBuCPd.jpg
